page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber,gambar-1,gambar-2,gambar-3,gambar-4,gambar-5,gambar-6,gambar-7,gambar-8,gambar-9,gambar-10
28,5,danil alamsyah,8 Mei 2022,Trip Keluarga,"5,0",walaupun bintang 3 tp pelayanan bintang 4,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/08/b6a78a56-4309-4b7d-9e28-422751ce204b-1652012115788-3ba8acf049bf8724e6570d07e4ac469e.jpg,,,,,,,,,
29,1,Yugi Sutanti,4 Mei 2022,,"5,0",Tempat strategis dekat mall Semua staff nya ramah,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/05/04/7b1c4742-737e-415c-ad1a-007f03c24c26-1651629700766-e9a6ac980bf67de89cf7adef1bb12447.jpg,,,,,,,,,
29,2,HD,27 April 2022,Perjalanan Bisnis,"5,0","Bersih, gantungan baju banyak, air panas oke, lokasi oke.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/04/27/c508e680-bfe7-45e7-abc3-c6cdf92daee3-1651070466804-e0ebc0f8c691ef108b5c7ae413bcf26e.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/04/27/c633652d-fa30-4943-a264-c9995bccd5b6-1651070466968-ef96e557b15d820606604c9a076f344e.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/04/27/284b6620-d9f4-432b-9d65-f65405f66caf-1651070467094-31c72a4f6bde9cb3b253b446493ab4fe.jpg,,,,,,,
29,3,Arifin Santika,22 April 2022,Perjalanan Bisnis,"1,0","Kesan menginap di Ibis buruk sekali. Kamar pertama bau rokok (padahal di tiket.com sudah centang non-smoking room, juga bilang di resepsionis waktu check-in). Pindah, di kamar ke2 keluar kecoa sampai ...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/04/22/a8b03e62-936d-48dd-8d84-8c5ca57e71c5-1650596460490-16f0b5e6d0c637194f25ed91dbfb3866.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/04/22/a00044da-b11f-483f-ac63-bf73f959c4bd-1650596460741-2452e82e6b4c7566cf9c9953dbb0e5a4.jpg,,,,,,,,
29,4,AC,18 April 2022,Perjalanan Bisnis,"5,0",bagus.. hx sj tempat tidur kecil,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/04/18/36b79058-7b0c-486b-8e09-f250f117c73a-1650282491458-8e156dc0356d9a127d215e7cd826e242.jpg,,,,,,,,,
29,5,Jane Barantian,2 April 2022,Trip Keluarga,"5,0",access langsung ke mall,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/04/02/be162840-9498-44ea-9cf4-a07fbcf736b8-1648860855773-ad4194cce8906312ca36f17565a0e243.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/04/02/12c14db0-5394-4e49-a31d-88e74558b656-1648860856010-e3dd9f7e1ccbb4ccf0ac794f9d21b104.jpg,,,,,,,,
30,1,Jane Barantian,1 April 2022,Trip Keluarga,"5,0",Bagus sekali....hanya bisa mengakses mal.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/04/01/d638f2a4-0ef4-404c-bfdd-1a7dc9cea164-1648772630233-3ca53267fb97706aa4a4060d96758b4f.jpg,,,,,,,,,
30,2,YS,29 Maret 2022,Trip Keluarga,"5,0","ini salah satu hotel keren di bandung,,, dengan tinggi hotel yg lumayan,, bisa memandang kota bandung yg dikelilingi gunung... nyaman bersih,, sraf ramah,,,, keren pokoknya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/03/29/e8f79765-a97f-43d4-abf0-e16c8d388931-1648543387316-0260b29e2bc3125c43595e90fb34d007.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/03/29/f8cf6471-7240-4575-b71e-8fe1ddc4686c-1648543387561-bd9b9173f8d307da0d96e54e79e22dc8.jpg,,,,,,,,
30,3,Reshinta Pradita,25 Maret 2022,Trip Keluarga,"5,0",Ac oke Bersih Check in jam 3 pagi minta late check out di kasih oleh pihak receptionis jam 1 Breakfasf lemayan ok cuma kurang lengkap tp okelah untuk harga Bisa jalan sebelah ke mall oke,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/03/25/fe0a66ac-fcb6-498c-82b0-724f5cc4871a-1648209484625-1fbe5f3a31f5c2c3284ad4f245c9c057.jpg,,,,,,,,,
30,4,PAGI,21 Maret 2022,Trip Keluarga,"5,0",Secara keseluruhan sangat keren! Teruslah berkarya!,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/03/21/f4e3809d-a90b-4460-9caa-99ad88b30701-1647864611866-f584d7b721eea696896e813c29fed780.jpg,,,,,,,,,
30,5,Sejak Ramadan,12 Maret 2022,,"4,0",nyaman bersih,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/03/12/c74742cc-6214-4724-a647-49bca613ef12-1647089119659-f3f557d1d09eeeae0e0ecdba3313f57a.jpg,,,,,,,,,
31,1,RF,7 Maret 2022,Perjalanan Sendirian,"4,8","selalu mengesankan menginap di ibis TSM Bandung, pengalaman yang luar biasa dan selalu mendapatkan view yang bagus.. selalu bersih dan sigap pelayanannya.. Terima kasih",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/03/07/9598ab49-cf26-418d-bb10-fed0553ca277-1646640294979-ef9802221c2547ea7f60b4efd24256c7.jpg,,,,,,,,,
31,2,NC,5 Maret 2022,Trip Keluarga,"4,0",Kamar nya bersih... hny pd saat kita mau chek out hmpr 1j nunggu room boy tuk bantu bw brg2 kami...ga dtg2 jg...mslh nya sy bw ibu sy dg kursi roda...smp akhir nya kami turun dan b'tnya pd security......Selengkapnya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/03/05/ea8afa42-1f5d-4874-a9fc-94d8e58f735a-1646413803569-03080d96c8f3e048398a109aaeab65aa.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/03/05/cd166677-71aa-4229-8418-828c2d820dd8-1646413803876-e18018c58b45e38241c8a7c63e3d6caa.jpg,,,,,,,,
31,3,Jauh Lebih Banyak,3 Maret 2022,Trip bareng Teman,"5,0",Tempat menginap yang bagus...,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/03/03/efdd23b3-465d-49df-b222-70ed238e1c41-1646293069830-b87399986fc4bfea2c4109f751065a4e.jpg,,,,,,,,,
31,4,Anggota parlemen,1 Maret 2022,,"2,8",Sprei kamar kotor,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/03/01/5ea53209-998c-463c-a1ce-b3698f8f0b61-1646110413118-afcc96ae47e3e456de58c32adb41ebd8.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/03/01/c9aaaf85-0e72-4841-aa05-831399e59c55-1646110413296-953814dc40150c7690c3538adc3076e8.jpg,,,,,,,,
31,5,Sari Agustin,28 Februari 2022,Trip Pasangan,"5,0","Dapet lantai 20 mantapeuu djiwaaa, jangan lupa kalo beli jajanan dibawah beli baso aci dan tahu walik jual di samping ibis pisan. Enak asli. Recomen",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/02/28/c45ee10a-21d3-41a9-9c09-57ab5c7ab8bf-1646061051635-7dd13d011d4d4195cd10b6d4fca3170e.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/02/28/f3584848-5565-4973-beee-bdfd79f0bfaa-1646061051786-4076ded37fe8ded9ec6823b31d921db0.jpg,,,,,,,,
32,1,Galih Yudha Sena,25 Februari 2022,Perjalanan Bisnis,"4,0","Book room untuk bisnis trip, masuk hotel mandi beres kerja pakai air panas adalah suatu istirahat terbaik, tapi kalo air nya gak terlalu panas sungguh disayangkan. Stay di lt 12 viewnya the best loh T...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/02/25/c08b7d56-9bc7-4a4f-a6a2-e1b092a7ce76-1645807858679-2b473b4c63ba0f1ae1ca93249c082d93.jpg,,,,,,,,,
32,2,DP,19 Februari 2022,,"5,0","enak banget tempatnya saya suka,, deket dengan trans studio bandung tinggal jalan kaki ajah",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/02/19/0ecdf5ba-0b74-4e64-b1d2-9e3f2082cb78-1645242069422-d4105e8c2564faf49f83eede065a0923.jpg,,,,,,,,,
32,3,Hilma Nurpermatasari,15 Februari 2022,Perjalanan Bisnis,"5,0",5 malam disni!! dan saya betah! thankyou for your service dan thankyou for Free Valet parking😘💋,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/02/15/58cd007f-4cfa-41c1-b621-de6e0c3abf22-1644898315746-d5301df2f32dbafb7ed345c072f6430f.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/02/15/102cf2b1-38de-454b-b25f-bd9a2547edb5-1644898315933-a0c71247a7ce730f9dc9a433c54080ca.jpg,,,,,,,,
32,4,DP,7 Februari 2022,Trip Keluarga,"3,2","suka banget sama breakfast nya, lengkap. tapi saya buat kamarnya banyak colokan listrik yg ga bisa dipakai dan ga ada tempat sampah di kamar mandi. untuk hairdryer dan exhaust toilet pun mati. untuk h...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/02/07/d9dd4db4-ebf7-4f9b-81c8-ea8774df695d-1644197131472-3c907342456dcbc91d1763253c915728.jpg,,,,,,,,,
32,5,KE,30 Januari 2022,Trip Pasangan,"5,0",,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/01/30/f717fef7-4a58-438d-a828-e447ab5d48eb-1643541036137-bc5bdbdec7796fa47b3dbca064ba7e22.jpg,,,,,,,,,
33,1,ALDI RAHMAN HAKIM,23 Januari 2022,Perjalanan Sendirian,"5,0","kamar nyaman, view bagus, staff ramah, lokasi strategis ada akses langsung ke trans studio mall",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/01/23/ff54b6d4-1f2f-44da-be75-234e82b43c97-1642907023445-c890bde3c18789b28b2984f9600c9cdb.jpg,,,,,,,,,
33,2,TW,5 Januari 2022,Trip Keluarga,"5,0",Istimewa untuk three star,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/01/05/9202d3f1-0424-4fb9-b812-17610ee48553-1641341121450-aea777e125854f61c0be928352289269.jpg,,,,,,,,,
33,3,BERLIANSYAH ZAKA ARDHITYA,4 Januari 2022,Trip bareng Teman,"3,2","Check in membutuhkan waktu yang lama padahal sampai di hotel pukul 15.30 dimana seharus nya check in pukul 14.00, seharusnya 14.00 tamu datang ga datang kamar siap ga udah capek capek disuruh nunggu",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2022/01/04/80877537-cdc9-4710-b47d-797a790768c6-1641259118362-a6ce37d2473a468c0a7b117192fb4ac8.jpg,,,,,,,,,
33,4,CHRISTIE NOOR CHRISNA,11 Desember 2021,Trip Pasangan,"4,6",Utk koreksi k depannya. Dimohon utk penyiapan kunci kamar. Sy kmrn nunggu hampir 2 jam.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/12/11/f592998d-6232-4537-9f0a-49e999aec243-1639205265021-b2061b7ebceba703a04746526127ce44.jpg,,,,,,,,,
33,5,Fanny Saefillah,8 Desember 2021,Perjalanan Bisnis,"5,0","Alhamdulillah kemarin dapet kamar yang best view, kiri kanan gunung.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/12/08/d8473d52-502c-4797-ae94-891d578fceaa-1638943595156-70a16b1500c8c18cf77fcd3f571a621e.jpg,,,,,,,,,
34,1,berry satria,28 November 2021,Trip Keluarga,"5,0",dapet view kamar hotel ke arah trans studio..kamar bagus..pelayanan bagus bgt..salah satu karyawan bernama hanna ramah bgt..sampai anak saya suka dg keramahan dia..pkoknya klw ke bandung pasti mau min...Selengkapnya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/11/28/4c4a902c-a845-48aa-bc1f-668d69e3e725-1638055073538-26a71926c72f59ae831db168f49c3d78.jpg,,,,,,,,,
34,2,LR,21 Juni 2021,Trip Keluarga,"4,0","Selamat sangaaaat sangaaaat,,,,,,,,,,",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/21/983f0f5e-d640-4ab3-b34f-26a2da51956b-1624242349542-04c94fd4fc79c7aa36ec25220b4750d9.jpg,,,,,,,,,
34,3,DARI,18 Juni 2021,Perjalanan Bisnis,"4,0","Service hotelnya oke, kamarnya bersih, wifi nya kencang, tempat makannya juga nyaman dan cozy, makanannya enak, suka buburnya sedaaappp. Enak banget. Dari kamarnya kalau mau nulis di meja juga terang....Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/18/b4df8627-aca2-4b48-91be-96c092e4a197-1623981738901-5f51fc4ed152f9c0daecf59f488ac56d.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/18/9288a49d-5584-42b7-9216-b1eef6248b1e-1623981739119-087d16e1a650b52c370f1f3383e930fd.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/18/a1fc4148-7fa2-45e8-9705-5023773b7910-1623981739353-6daebb240b58b7f461e047de7d7eec52.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/18/8aceb36c-9ffa-4ee6-8227-e8a3d7c22d09-1623981739532-1942770ff2daa420656f9fcff2c907fb.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/18/738a9951-cf27-4d42-9ff1-f5fdc7c18ac3-1623981739672-8b150ea81cd798b9ffeae4c707b20051.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/18/4e5ab56b-c278-48fe-8f22-b70687c3b5fc-1623981739842-5d926349a919022277d88501f6540768.jpg,,,,
34,4,Siska Lania,5 Juni 2021,Trip Keluarga,"3,6",Hotel ekonomis yg bersebelahan dengan Trans Studio Mall. Saya menginap di kamar lantai 21 dengan view sunrise yg bagus. Kamar bersih dan cukup nyaman. Kamar mandi sempit. Sarapan variasi tidak banyak ...Selengkapnya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/05/ec4dada4-dd19-46bc-b03a-398a472fac3c-1622864738777-77c90a39ee0598fb50971372e1e5529f.jpg,,,,,,,,,
34,5,AL,2 Juni 2021,Trip Pasangan,"5,0",bagussss enakk kamarnya bersih,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/06/02/d875001e-4561-4bf6-b96c-8211e5406483-1622615763448-5260a6c5bdef0a22b1a80f7a446c7179.jpg,,,,,,,,,
35,1,AC,30 Mei 2021,Perjalanan Bisnis,"4,0",Fasilitas ok deket mall,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/30/668591fc-82c3-4d5b-b2f0-dc27a9100497-1622352842668-f87d41303765827ff887811e9486d3c2.jpg,,,,,,,,,
35,2,ITU,29 Mei 2021,Trip Keluarga,"5,0","Hotel nyaman,,harga pantas,,fasilitas kamar lumayan tapi pintu kamar mandi tidak ada kunci yaa..Klo bermalam tidak dengan keluarga agak susah yaa..Dekat dengan mall TSM.. Thanks Ibis Hotel Staff..",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/29/38699ec7-f50d-4e53-a7c5-eb39a40add7e-1622254677474-e7187275e85a0c31d88e710e16fbf931.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/29/05492af6-ce73-4beb-9f07-2cdc8ab120f6-1622254677722-42ec9a91392a3b33403a8fbc39a48678.jpg,,,,,,,,
35,3,MB,24 Mei 2021,Trip Pasangan,"3,8","kebersihan cukup bagus. hanya di kamar sangat terbatas fasilitasnya. kulkas kurang memadai (kulkasnya hangat). perlengkapan kamar mandi sangat kurang. 

semoga ditingkatkan lagi.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/24/dc89f3d7-f211-4ef3-b94b-b68a5bb6db65-1621845946650-e6470941bf477f923ee899112bdae5a7.jpg,,,,,,,,,
35,4,ITU,23 Mei 2021,Trip Keluarga,"5,0",Pengalaman yg menyenangkan,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/23/353abb0d-7541-446f-bfb6-16e468d52cae-1621741901304-8cb10aa4ac0039d56e3a50a4fbffb123.jpg,,,,,,,,,
35,5,MM,21 Mei 2021,Trip bareng Teman,"4,0","Mantep, walaupun ga dpt sarapan karna promo hehehe",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/21/73e12753-1bfe-47ba-b242-34c6dc21b32f-1621589326452-f04d6cf05497d1af2447ca2a3746d443.jpg,,,,,,,,,
36,1,TH,20 Mei 2021,Trip Pasangan,"4,0","nyamann...
kebetulan dilantai atas jadi pemandangan dr bawahnya bagus bgt..",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/20/2b32cf9a-fd36-4b83-8d0b-b7a8777db25a-1621522306965-76b13a1fe530830fb82f88feb8d8c80f.jpg,,,,,,,,,
36,2,Alan Budi,14 Mei 2021,Perjalanan Sendirian,"3,0","Awal check in baik, sampai masuk kamar simpan barang liat di kasur ada rambut panjang itu rambut siapa, apa selesai tamu checkout sprei tidak di ganti?, sikat gigi gak ada, tisu gak ada harus serba re...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/14/8fc760fd-4790-429c-af8f-fd2520c607e0-1621004408305-0a153bf8ff44bd9c30563a3551f640dc.jpg,,,,,,,,,
36,3,DS,12 Mei 2021,Trip Keluarga,"3,0",ok..tempat yg pas untuk wisata ke Trans Studio Bandung,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/12/e276bf13-9736-4fdb-a65c-9c765b8c3647-1620834125328-01493a2a67422212971691b5fb701c31.jpg,,,,,,,,,
36,4,A,11 Mei 2021,Trip Keluarga,"5,0",menginap aman nyaman menyenangkan,Ulasan terverifikasi dari tiket.com,,,,,,,,,,
36,5,Antonius Pedro Handojo,10 Mei 2021,Trip Keluarga,"5,0",direkomendasikan.. ..........,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/10/bcb1baec-a0cf-403d-8dbb-a4c79be8add5-1620649046358-5e3aa03655f19827374b1377be9368b6.jpg,,,,,,,,,
37,1,Faisal Nafai,3 Mei 2021,Perjalanan Bisnis,"5,0","Pelayanan fantastis, terutama staf resepsionis dan staf kebersihan/pelayan kamar, hotelnya bagus, bersih, dan nyaman, terima kasih banyak.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/03/577b8eb9-8303-4fce-b4b0-e80ef58bdec9-1620008495172-ffcd45e118fb4dd8bd24219704a4fac2.jpg,,,,,,,,,
37,2,Faisal Nafai,2 Mei 2021,Perjalanan Bisnis,"4,0","Hotel yang bagus, saya selalu memilih hotel ini untuk menginap saat liburan atau perjalanan bisnis, mereka memiliki staf pelayanan yang baik, fasilitas yang bagus.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/02/a408ba53-131e-4e98-b7b8-1c19c84b778b-1619928886685-259b439cf064b54901cd534d1d7b2590.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/05/02/f657bbe1-ec4a-49c3-bd2f-71aa784569d8-1619928886872-eb2d59d21df8d4cbcbed1faedaf31d67.jpg,,,,,,,,
37,3,AP,23 April 2021,Trip Keluarga,"4,0","pelayanan sangat baik, kamar bersih, anak anak sangat senang sekali karena dekat dengan tempat bermain trans studio",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/04/23/e049b582-aa28-4b71-b423-7375e7025507-1619183652992-902256ded85c95288455b8be9cdce71f.jpg,,,,,,,,,
37,4,Anisa Noviani,7 April 2021,Trip Pasangan,"4,0",nyaman nginep disini,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/04/07/fe38bf5e-5ec5-416b-8a0b-6329fffcde78-1617764186766-e883e81233b3d800123e11fd09f8401d.jpg,,,,,,,,,
37,5,MM,18 Maret 2021,Perjalanan Bisnis,"3,0",Saya hanya menginap satu malam di Trans Studio Bandung.. staf hotelnya ramah..,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/03/18/25cf9587-1545-425e-a81f-70cb8e724ab8-1616082590641-9a4ca46ac57e8e289b082bd68b1d18b4.jpg,,,,,,,,,
38,1,Victor Panggabean,14 Maret 2021,Perjalanan Bisnis,"4,0",Kita menginap 3 malam dan ambil 2 kamar yg konekting. Sangat nyaman dan senang sekali di Ibis,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/03/14/ca8e2515-00bd-4bd6-b54e-e7fa9eaccb4a-1615679446683-0ccf963d1ba681b3a61f89905e048eb1.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/03/14/9a8d1a32-1906-4ee0-b23d-2520e0c10a43-1615679447043-ce31b30a3fee078c14a305be3d5f09df.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/03/14/c3a208b0-32cd-46e5-a607-1e5534f8560c-1615679447366-0440cd1af1b92b55a2f50b91c3a5af56.jpg,,,,,,,
38,2,DAN,1 Februari 2021,Perjalanan Bisnis,"3,8",Sejauh ini bagus sekali👍👍👍👍👍👍,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2021/02/01/1bd99dab-65b5-4eb8-b164-2006ee15f6af-1612181347991-6b0af55abcbe9ffb61ff78af87ac2a54.jpg,,,,,,,,,
38,3,Bayu harumi,5 Desember 2020,Trip Keluarga,"3,8","sangat menyenang kan, lokasi strategis, harga TDK terlalu mahal, kebersihan lumayan bersih&tertata, pegawainy sangat ramah2. recommended bangettt dehh apalagi dekat sekali dengan taman rekreasi indor ...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2020/12/05/b7814156-bc85-4078-9786-c66c3e98aaf6-1607101460838-1f399b67151acbac13ce7544fc0b1cf3.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2020/12/05/3e2e0492-0db3-4366-a363-89058e5b2273-1607101461164-f98b32036f4938ac478a4a14f6ff075a.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2020/12/05/f096b904-e848-417a-b34b-56bf631bf9dd-1607101461472-4bb64b264f5a2317f44bb3adbb90e2f2.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2020/12/05/3a4ca91f-1e1b-49c6-8281-c4e2298f2f00-1607101461808-cae63f53564ee004eafc6fec2d29b458.jpg,,,,,,
38,4,Antonius Pedro Handojo,17 November 2020,Trip Pasangan,"5,0",semuanyq perfect... recomended...,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2020/11/17/fbc86100-a1c8-4be4-be53-a045b324fcc0-1605587453584-b0d7702f89f3b773ded7f958e0d9298d.jpg,,,,,,,,,
38,5,MS,30 Oktober 2020,Trip Keluarga,"4,0",hotel ya bersih dan OKE,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2020/10/30/231eef17-628d-47f3-9782-0409f54a7bab-1604018631291-bbd71611667a88bc152a0146fe04b8d0.jpg,,,,,,,,,
39,1,BS,23 September 2020,Trip Keluarga,"4,2",Hotel nya mantab....,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/review/2020/09/23/147ff902-cf0e-46fe-b3f8-3e996ec3b34e-1600830995025-83bbdbd62878750e9af6880caa13735a.jpg,,,,,,,,,
39,2,Dudi Permana,16 Agustus 2020,Trip Keluarga,"4,0",Semuanya bagus. Hanya pas kondisi saat ini variasi makanannya ga sebanyak biasanya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfill00gsm/review-core/2020/12/16/c59891c1-494f-4bfc-86bb-65b5b64565c7-1608118966005-54064b3ac29d97a2b5a6ddde3fa81a38.jpg,,,,,,,,,
